Name    |             z|Survey|        RAdeg         DEdeg|       umagg|       gmagg|       rmagg|       imagg|       zmagg|     e_umagg|     e_gmagg|     e_rmagg|     e_imagg|     e_zmagg|       umagl|       gmagl|       rmagl|       imagl|       zmagl|     e_umagl|     e_gmagl|     e_rmagl|     e_imagl|     e_zmagl|         Ful|         Fgl|         Frl|         Fil|         Fzl|       e_Ful|       e_Fgl|       e_Frl|       e_Fil|       e_Fzl|          U-Vl|        e_U-Vl|          U-Vg|        e_U-Vg|          logMs|        e_logMs|      Dist
sn2006fd|0.078915288501|SDSS  |-50.528126000   1.221122000|   18.818700|   17.110574|   16.422512|   16.057849|   15.818567|    0.106539|    0.000837|    0.000569|    0.000624|    0.001561|   22.287799|   20.935007|   20.361043|   20.023950|   19.881690|    0.075228|    0.008366|    0.011085|    0.026538|    0.025407|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.34834315860| 0.02607352860| 0.50126188550| 0.02098671890|  10.7245789037|   0.0512499237| 10.758516
sn2006eq|0.048252556792|SDSS  |-37.845314000   1.228107000|   19.043810|   17.307003|   16.527000|   16.093345|   15.801346|    0.005325|    0.001052|    0.000928|    0.001519|    0.001661|   22.667966|   20.863768|   20.235693|   19.884946|   19.693193|    0.093840|    0.006859|    0.007218|    0.007091|    0.020285|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.61223563400| 0.06306123680| 0.81937007750| 0.05114462870|  10.4032847772|   0.0336790274|  9.858779
sn2006er|0.082819749320|SDSS  |  5.406564000  -1.009973000|   19.562900|   17.454974|   16.517595|   16.101114|   15.781639|    0.008769|    0.001303|    0.000779|    0.000751|    0.001450|   23.801732|   21.515694|   20.598721|   20.203621|   19.894440|    0.226358|    0.016980|    0.006931|    0.007962|    0.019440|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 1.04771895120| 0.02259335360| 1.13601007220| 0.03998058790|  10.9594946056|   0.0251269477|  8.589999
sn2006gk|0.292081280151|SDSS  |-38.652748000  -1.033669000|   22.464374|   21.387225|   20.643681|   20.442520|   20.357228|    0.073821|    0.161023|    0.008711|    0.010658|    0.032858|   24.923375|   24.747185|   24.155810|   23.891229|   23.414860|    0.700809|    0.330425|    0.196350|    0.460933|    0.546661|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|-0.03705040660| 0.22965758910| 0.17279799800| 0.04115216340|   9.8451752633|   0.0860585387|  7.795796
sn2006fa|0.165956129782|SDSS  |-36.121914000  -0.980274000|   20.407448|   18.535377|   17.501581|   17.072638|   16.755364|    0.017313|    0.001208|    0.000901|    0.000830|    0.002529|   23.606944|   21.828555|   20.930210|   20.522812|   20.258947|    0.197201|    0.022834|    0.010502|    0.011749|    0.029429|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.68186145930| 0.04194866240| 0.94715383010| 0.03363523240|  11.0974977888|   0.0403744460|  7.247531
sn2006ey|0.168178489333|SDSS  |-43.234436000   0.723070000|   20.487408|   19.363642|   18.653925|   18.224937|   18.004804|    0.172211|    0.002830|    0.002258|    0.002307|    0.007766|   24.714809|   23.174041|   22.529930|   22.215590|   22.188043|    0.569799|    0.054514|    0.045320|    0.056529|    0.177098|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.21574485910| 0.06389824220| 0.39000953550| 0.02093546150|  10.4658558866|   0.0510952112|  8.252915
sn2006fl|0.170289577929|SDSS  |-27.134525000   0.755978000|   20.348705|   18.918929|   18.397842|   18.040108|   17.928700|    0.014517|    0.002042|    0.001444|    0.007440|    0.003575|   23.195588|   21.620442|   20.941969|   20.563382|   20.478681|    0.119822|    0.011921|    0.009626|    0.019337|    0.033106|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.41698687510| 0.03396252530| 0.25023895120| 0.02625853160|  10.3336427227|   0.0507470070|  4.043222
sn2006fc|0.120428362933|SDSS  |-36.305805000   1.175912000|   20.271130|   18.968232|   18.152531|   17.650028|   17.343228|    0.012446|    0.001816|    0.001225|    0.001257|    0.002739|   22.063188|   20.520184|   19.608046|   19.054377|   18.716002|    0.052786|    0.044359|    0.003708|    0.003364|    0.008095|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.87003724680| 0.03050937280| 0.71204522530| 0.02038706250|  10.6143676769|   0.0349405085|  0.423255
sn2006ge|0.278070967949|SDSS  |-32.600876000   0.001078000|   22.413197|   20.900788|   19.936103|   19.634148|   19.356110|    0.088052|    0.008367|    0.006062|    0.050380|    0.018735|         ---|   25.420195|   24.300396|   24.034567|   23.455230|         ---|    0.431062|    0.229483|    0.272995|    0.764563|   -0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.28343088300| 0.12800012210| 0.35748608310| 0.02799306880|  10.3005643967|   0.0560326002| 14.420585
sn2006gu|0.236705052326|SDSS  | 10.162345000  -0.073567000|   24.050283|   21.838553|   20.924893|   20.776043|   20.353921|    0.276161|    0.014064|    0.008887|    0.031462|    0.027246|   24.692258|   22.917605|   21.987550|   21.581825|   21.334539|    0.495610|    0.048119|    0.022637|    0.022291|    0.066951|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.59551255670| 0.03942765940| 0.45263389190| 0.02751223800|   9.7131955666|   0.0471470706|  0.281763
sn2006fr|0.305699559331|SDSS  |-47.374107000   0.398666000|   21.797013|   20.470262|   19.252786|   18.753601|   18.337525|    0.050439|    0.005692|    0.002977|    0.003214|    0.597747|   25.267380|   23.200809|   21.656416|   21.059028|   20.697656|    1.110807|    0.057784|    0.021060|    0.019175|    0.062997|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 1.02725125510| 0.06015517060| 0.70487274640| 0.02156837550|  11.1066176099|   0.1059628411|  3.308889
sn2006fw|0.082545481215|SDSS  | 26.793083000  -0.146964000|   20.683659|   19.029265|   18.399125|   17.947370|   17.784180|    0.012965|    0.001411|    0.001110|    0.000981|    0.002243|   21.232340|   19.538053|   18.877512|   18.421792|   18.221391|    0.018682|    0.006521|    0.004746|    0.004121|    0.004545|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.74274266990| 0.05402810090| 0.62185653830| 0.03885634760|  10.0139020017|   0.0551758885|  0.487736
sn2006fv|0.130869314535|SDSS  | 20.407839000   0.414533000|   20.934233|   18.799235|   17.754096|   17.303124|   16.931942|    0.019150|    0.002075|    0.009126|    0.001228|    0.002381|   22.207762|   20.044267|   18.897158|   18.410380|   18.056773|    0.054875|    0.003053|    0.001734|    0.001617|    0.004482|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 1.29874297270| 0.02854206140| 1.16272508520| 0.02742861040|  10.9081397282|   0.0282380368|  2.266842
sn2006fj|0.188909489469|SDSS  | 41.786140000   0.775128000|   21.605209|   19.974498|   19.183616|   18.774703|   18.576145|    0.025286|    0.003325|    0.002177|    0.026069|    0.005848|   23.745421|   22.272777|   21.507486|   21.117263|   20.987358|    0.181065|    0.018777|    0.013232|    0.014905|    0.041924|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.47207899350| 0.03112923100| 0.54670250490| 0.03410372130|  10.3959257101|   0.0539697545|  5.154491
sn2006ex|0.146072642551|SDSS  |-50.317223000  -0.474529000|   19.037265|   18.011079|   17.368874|   16.978523|   16.762556|    0.006218|    0.001428|    0.058557|    0.056409|    0.056667|   22.153410|   20.718966|   19.884745|   19.446370|   19.156996|    0.067225|    0.060937|    1.956565|    0.004800|    0.810388|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.64020851170| 0.04197255330| 0.37182813050| 0.03400375650|  10.7518327264|   0.0758798867|  2.935769
sn2006fy|0.081415158206|SDSS  | -8.332550000  -0.840276000|   19.074926|   17.993727|   17.662573|   17.371001|   17.275693|    0.010724|    0.001706|    0.000988|    0.001023|    0.002396|   19.904447|   18.889164|   18.569034|   18.269818|   18.183218|    0.010724|    0.002446|    0.001797|    0.001633|    0.005362|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.11841035300| 0.02582638650| 0.13587549740| 0.02859448180|   9.7809218209|   0.0654157363|  1.103521
sn2006ff|0.233807130933|SDSS  |  6.648502000  -0.302072000|   20.917062|   19.143205|   17.821139|   17.311584|   16.989493|    0.017477|    0.003305|    0.001760|    0.001507|    0.003524|   26.063440|   24.978295|   23.957378|   23.414887|   23.909684|    1.695063|    0.250947|    0.144510|    0.128231|    0.753853|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.46987611290| 0.13481605410| 1.11836513500| 0.02219242930|  11.3798906599|   0.0393446913| 21.619812
sn2006ft|0.256553512749|SDSS  |  7.958593000  -0.382957000|   24.631051|   22.875610|   22.291336|   21.796218|   21.523581|    0.483595|    0.039619|    0.031923|    0.029422|    0.087525|   24.610640|   23.570813|   22.847745|   22.560412|   22.327072|    0.471824|    0.069826|    0.052301|    0.058242|    0.180402|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.26879025610| 0.06074528760| 0.35154618710| 0.05200150930|   9.3575880958|   0.0747134434|  2.014169
sn2006gh|0.246427445621|SDSS  | 13.695609000  -0.250863000|   22.046344|   21.170098|   20.597005|   20.389358|   20.234700|    0.051303|    0.008937|    0.007666|    0.009055|    0.028631|   23.840130|   22.836899|   22.217618|   21.980560|   21.788200|    0.249642|    0.037544|    0.030745|    0.036861|    0.117650|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.16604499430| 0.03908081970| 0.09775105090| 0.02826679000|   9.5443815426|   0.0676560701|  1.060927
sn2006fh|0.126217350237|SDSS  | 27.395458000  -0.649882000|   22.019765|   20.621490|   19.921525|   19.529309|   19.090090|    0.051143|    0.005759|    0.004112|    0.004134|    0.009777|   24.158845|   22.682241|   22.124496|   21.810020|   21.489190|    0.369955|    0.031454|    0.026777|    0.030395|    0.080845|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.37359207010| 0.04629351980| 0.61492172740| 0.02461856690|   9.8231606463|   0.0376513166|  7.021102
sn2006fx|0.222869960578|SDSS  |-18.432674000   0.415896000|   20.738288|   19.438814|   18.582314|   18.178306|   17.970742|    0.016248|    0.002412|    0.001765|    0.001849|    0.004816|   23.263709|   21.739742|   20.800530|   20.297203|   20.037640|    0.153417|    0.016622|    0.455277|    0.009848|    0.025231|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.63667647700| 0.02259318990| 0.47398288240| 0.02142429030|  10.7821520368|   0.0537943656|  3.134428
sn2006fm|0.124556396360|SDSS  |-27.457249000   0.503265000|   21.012365|   19.622582|   19.124729|   18.884659|   18.798758|    0.022143|    0.006393|    0.002462|    0.003071|    0.008422|   23.067385|   21.294234|   20.679616|   20.347717|   20.163200|    0.124353|    0.016993|    0.008309|    0.012430|    0.027195|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.46988833300| 0.02794275290| 0.21764559240| 0.02577453210|   9.6905328235|   0.0622474434|  0.485591
sn2006fn|0.179157295415|SDSS  |-14.975061000   0.537670000|   22.232105|   20.102733|   19.041641|   18.608068|   18.325894|    0.062369|    0.004711|    0.002823|    0.002771|    0.006005|   23.735086|   21.302888|   20.166969|   19.721795|   19.438442|    0.243687|    0.011293|    0.006060|    0.006036|    0.015331|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 1.03805958520| 0.02424718190| 0.96550374200| 0.02837356760|  10.5537208711|   0.0334163684|  2.123487
sn2006fu|0.197185343513|SDSS  | -2.214941000  -0.746341000|   20.964418|   19.619245|   18.996911|   18.705712|   18.490865|    0.032853|    0.003315|    0.002770|    0.002518|    0.006763|   22.755338|   21.491991|   20.695167|   20.329447|   20.122962|    0.106787|    0.012282|    0.008441|    0.008498|    0.026540|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.49469709870| 0.02374317920| 0.29040942630| 0.01792383260|  10.2235595763|   0.0363620697|  1.819027
sn2006fi|0.229168580788|SDSS  |-25.040529000   0.024371000|   19.267161|   18.813528|   18.421724|   18.225401|   18.229922|    0.007300|    0.001944|    0.001875|    0.002163|    0.005966|   26.593796|   26.232521|   25.334558|   25.372308|   24.180803|    3.017576|    0.835629|    0.526860|    0.894425|    1.384818|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|99.00000000000|-1.00000000000|-0.19082307290| 0.03062991930|  10.1953904987|   0.0367233597| 19.081067
sn2006gb|0.264513193844|SDSS  | -0.181266000  -1.250384000|   20.593534|   19.343037|   18.551181|   18.214464|   17.940257|    0.014520|    0.002724|    0.001646|    0.001984|    0.004295|   24.078156|   22.773290|   21.974319|   21.624118|   21.361614|    0.314531|    0.052907|    0.023453|    0.028507|    0.076528|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.37820006560| 0.04688514200| 0.35585950760| 0.01627702210|  10.7880990835|   0.0440575420|  7.480299
sn2006fz|0.103373619147|SDSS  |  4.172286000  -0.424540000|   19.836983|   17.883427|   16.882788|   16.427025|   16.099078|    0.009256|    0.001278|    0.000818|    0.000720|    0.001565|   25.254355|   22.909348|   22.148291|   21.604897|   21.654923|    0.915948|    0.039603|    0.029098|    0.025962|    0.102908|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.73285819070| 0.04179358410| 1.13346228460| 0.04310601760|  11.0438376970|   0.0289501931| 15.300010
sn2006go|0.370461814629|SDSS  |  6.140682000  -0.279061000|   21.791606|   20.419180|   19.137198|   18.651153|   18.276065|    0.038602|    0.754013|    0.002782|    0.002941|    0.005820|   26.208840|   24.730692|   23.517020|   22.978761|   22.699311|    1.944895|    0.196976|    0.094849|    0.087199|    0.264116|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.55779524170| 0.11371745930| 0.76544690890| 0.05321093330|  11.3707199452|   0.1375582548| 13.930893
sn2006gg|0.202154841145|SDSS  |  7.052111000   0.118010000|   23.100545|   21.660410|   21.265988|   21.172468|   21.419069|    0.129138|    0.012629|    0.012211|    0.016377|    0.122008|   23.195832|   22.454520|   21.895073|   21.626395|   21.523784|    0.140979|    0.024887|    0.021410|    0.024694|    0.103397|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.16551132380| 0.03974518230|-0.11907747540| 0.02579517480|   8.8968170910|   0.0310487407|  0.809231
sn2006gx|0.179894989331|SDSS  | 42.058674000  -0.347028000|   21.071490|   19.760363|   19.178280|   18.855903|   18.728588|    0.023562|    0.003171|    0.002483|    0.002483|    0.007132|   22.813202|   21.532061|   20.871451|   20.525600|   20.401807|    0.089355|    0.010835|    0.008423|    0.008918|    0.030361|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.33293909440| 0.03005610000| 0.24871747870| 0.02232227430|  10.0570892766|   0.0589010442|  2.447111
sn2006he|0.213390630101|SDSS  |-28.899513000   0.691214000|   21.086244|   20.002482|   19.428212|   19.153501|   19.123302|    0.026736|    0.003222|    0.003618|    0.003585|    0.009914|   23.128725|   21.841107|   21.178319|   20.827956|   20.684348|    0.118310|    0.015027|    0.011952|    0.013639|    0.039610|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000|    0.000000| 0.29981837890| 0.02614117870| 0.13610892410| 0.01871873970|   9.9429844436|   0.0625973692|  2.555458
